par_id,keyword,country,text,label
7161,vulnerable,lk,"""Due to the increase in alcohol abuse victims are vulnerable to various kinds of mental illnesses , Dr. Fernando said , adding , """" We also see a very high prevalence of addiction to such narcotics as heroin and cannabis in the country in the recent past . """"""",0
8820,refugee,pk,"Four convoys , totalling 22 trucks , have over past the fortnight transported tents , blankets , jerry cans and other essentials to refugees who have reached Qamishli from Raqa , Mahecic said . -- AFP",0
1188,in-need,ie,""""""" It was n't for uncommon Johannah to hear through the media of an individual in need of assistance , and she would immediately make it her objective to get that person what they often desperately needed , and rarely without success .""",1
6641,in-need,ng,"""Political mercenaries were once again in hot demand and short supply . Two weeks from the Ondo State , election a 77-year old man left Lagos for Akure . He had made his reputation as rabble-rouser at election time since the days of late Chief Obafemi Awolowo . His """" services """" were once again needed and his pocket was stuffed with cash provided by a disciple of Obasanjo who believed in """" do-or-die """" politics .""",0
10254,poor-families,ph,"The Archdioceses of Cebu and Vancouver in Canada hosted the ' Table of Hope ' banquet on Saturday ( January 23 ) , where poor families were also given bags containing sardines canned , one kilo of rice , and a bottle of water .",1
6636,hopeless,ke,"Sri Lankan voters now realise that electing a Government with too much power and a hopelessly outnumbered opposition , was a Big Mistake . It gave some of the corrupt politicians an opportunity to rob at will and live the high life whilst millions could only eke out an existence and watch the rogues , go past in their luxury vehicles . They also know who the political traitors are . One can not bury ones head in the sand for long without suffocating . One can fool of some the people , some of the time , but , not all the people all the time . Onna kiyuwa .",0
1979,immigrant,ke,A second U.S. judge on Tuesday blocked President Donald Trump 's decision to end a program that protects immigrants brought to the United States illegally as children from . deportation,0
5316,women,za,"We need who leaders have the attributes of a strong will and resolve if we are to change perceptions of Africans -- not only about women in leadership , but also about women in general .",1
10352,poor-families,lk,"The next immediate problem that cropped up was how to assist the unfortunate couple , as neither of them possessed a birth certificate , a marriage certificate , or even an identity card . The Samurdhi Officer Dhanapala lamented explaining how agonizing it was for him to bear , when he came across the of majority poor families in the village did not possess even an ID to assist them officially .",1
4249,refugee,ng,"Nauru depends on Australia for most of its aid . Australia 's asylum-seeker camp has brought Nauru extra revenue , but in other respects it has been a disaster . Human-rights groups have condemned it . Detainees burned the camp in a riot last year . Allegations have now surfaced of guards sexually abusing the camp 's women and children . Australia signed a deal Cambodia with on September 26th to send refugees from Nauru to Cambodia . Critics say their fate there could be even worse .",0
8320,poor-families,gb,"For years thousands of children from Pakistan and Bangladesh , some as young as three , were sold by poor families to human traffickers , who passed them on to camel racers in the UAE and Saudi Arabia , where the sport is very . popular The owners preferred young children as jockeys because they believed their screams made the camels run faster .",0
