par_id,art_id,keyword,country_code,text,label
7492,@@1853720,in-need,tz,"['This donation will help those most in motivation and contribute to positive development in Tanzania, enable future economic outgrowth by stomach disability and thus a confident impact to the country "".']",0
6160,@@1947115,in-need,ke,['Bakuli expose that the most common means to conning residents was that of such criminals hazard to cost unsighted and crippled. He said that they use fake statements written on manilla papers pretending to be in need of a lot of money for treatment.'],0
8171,@@22496005,migrant,ke,"['Ii year later, much has changed. The German bureaucratic engine has been firing on all cylinders to process insane asylum claims and facilitate integration. Of 700, 000 asylum applications in 2016, almost 300, 000 were denied, and those people are waiting to be returned to their countries of origin. Greece, the first halt in the European Union for refugees from the Middle East, has started to close some refugee camps, after granting mental home to around 50, 000 people. And even Italy, the first EU port of call for African migrants, is now experiencing a decline in mental hospital applications.']",0
1720,@@3749167,in-need,gb,"['His house was already quondam and in penury of repair, and was demolished after the storms, which atomic number 2 state was "" life changing for the residential district "".']",0
3378,@@1890132,homeless,tz,"['"" In that respect were severe floods, especially in Dar einsteinium Salaam where xliii people died, major parts of the city transportation network be destroyed and many residents were left homeless, "" she said.']",0
3989,@@4524344,migrant,jm,"['Agriculture has practically room for expansion, but only on a high - applied science basis which, if pursued, could be a winner. Remittances have steady but not dramatic growth prospects. Indeed, better panorama live, but only with the expansion of higher education to provide for future migrator and greater remittance prospects.']",0
4386,@@516220,women,za,"['Today many of the women who went to state of war comprise shunned and alive in slums, scraping by for survival, often by prostituting themselves for a few one dollar bill.']",0
2674,@@13767728,refugee,pk,"['"" If Afghans are harassed in other parts of Pakistan, they should come here to the Pakhtunkhwa province, where no one can ask them for refugee cards, because it also belong to them, "" Achakzai tot.']",0
7389,@@23754757,in-need,ca,"[""The Flames are not a perfect team, and perchance Mike Smith stay healthy all year gets them to the playoffs anyway with his stellar even strength save percentage, but this deliver to be a bitter pill for the Flames organization to swallow. Information technology be n ' t like there are major sour - season mistakes by the front office to point to, nor has the coaching staff been terrible and in need of being replaced.""]",0
6378,@@15858151,disabled,pk,"['Naheed Aziz, world health organization be inspired by Tahira Abdullah say that she personify herself blind but that did not restrain her from setting up a boarding and lodging house for the incapacitate without government help.']",0
4474,@@19269394,immigrant,bd,"[""Fit in to The Lord's day Daily, over 600, 000 illegal immigrants live in Malaysia and only 23 percent of them consume experience e - cards.""]",0
398,@@1861798,women,tz,['Stakeholders were of the view that there has been violence against women in the society including the use of abusive language which be non in the observation reports but was at that place during election.'],0
3965,@@232714,hopeless,ie,"['He may comfortably have depression and this may have lead him to become so withdrawn, sequestered, lethargic, and trapped. Or his lifestyle and daily habits whitethorn possess led to him becoming depressed and hopeless.']",3
2899,@@10210104,immigrant,gh,"[""The trace by Frauke Petry, leader of the anti - immigrant Alternative for Germany (AfD) political party, has fuelled an already heated public debate about Chancellor Angela Merkel ' randomness decision to open Germany ' s door to refugees.""]",0
5010,@@23192296,poor-families,ng,"['"" The money bring in by child family members has go a substantial part of pathetic families \' income.']",0
1883,@@23825952,in-need,ke,"['Wamalwa said the government get over 140, 000 udder of rice and enough food in information technology stores to stagger to those in indigence.']",1
8235,@@25367452,immigrant,ng,"['A mother and daughter watch during a rallying against the separation of immigrant children and their parents outside the U. Second. Client and Border Protection central office in Washington on June 19, 2018. ALEX EDELMAN, AFP / Getty Images']",0
474,@@25887412,poor-families,hk,"['The Hong Kong Citizenry Service Substance came upwardly with the alarming findings in its survey of 216 children and stripling, aged between sise and 17, from poor families.']",0
7931,@@25589303,in-need,lk,['Capital of sri lanka be in need of estimable managed parking as the city continues to get by with over crowding on the streets.'],0
523,@@4165172,refugee,us,"['"" Ms. al - Obeidy make been recognized as a refugee by UNHCR. UNHCR live present at the hotel where Ms. al - Obeidy was staying in Qatar, ready to accompany her to the airdrome to go to an emergency transit center in Romania. She was prevented from leaving for this flight of steps in the early hours of Thursday morning, "" UNHCR said.']",0
7562,@@15750487,hopeless,in,"['"" Ironically, a national party like Congress that brags of come through two - third majority and of forming the next government activity is dispiritedly dependent on the remnant and rejects of other parties, "" said Mr. Badal in a statement.']",0
5096,@@1849342,migrant,tz,"['Stern caution has besides been issued to employers against employing undocumented immigrants while citizens have been warned that if they are found guilty of aiding, harbouring and / or transporting illegal immigrant they will comprise subject to strict legal measures including imprisonment and confiscation of their property.']",0
