par_id,art_id,keyword,country_code,text,label
3920,@@3480066,homeless,lk,"['5) Most Buddhist institutions and temples collectively have programmes to assist refugees, or shelter for homeless children provide rehabilitation. In, the well established churches and evangelical groups at village and town levels in helping affected individuals e. g. victims of political violence, come to terms with their. Further, they also help people to cope with more mundane problems (22 ).']",2
3921,@@15013542,disabled,sg,['HONG KONG * authorities in Hong Kong are closing down nursing home following a and reports of at the centre.'],0
3922,@@14416735,refugee,my,"['"" The humanitarian has not kept with this in individuals, "" she, that "" more refugees live in than in today, and are living longer than they ever before. ""']",0
3923,@@18417308,disabled,lk,"['National Integration and Ministry Secretary. Sivagnanasothy said the project would also livelihood support to conflict - vulnerable families specially the refugee returnees, internally displaced persons (IDPs) and war victims. said assistance be prioritized families headed by, families with disabilities, disabled ex - combatants, families with missing persons and those under poverty.']",0
3924,@@18558586,poor-families,my,"['"" I believe the situation worsen during the people keen to donate food to poor families, including those the cities, "".']",3
3925,@@4558110,hopeless,jm,"['"" We going to make that the social chasm between Goodwin Park and bridged, "" he declared. "" So our children from the city who do very well and there experience hopeless social problems. ""']",0
3926,@@10352128,refugee,za,"['The development further fanned fear in that may become a buffer for many thousands refugees on soil. "" We need camps and we will them, "" minister in charge of migrants, Ioannis Mouzalas, told state TV.']",0
3927,@@17588524,poor-families,ph,"[""The Bureau of Fire Protection (BFP) always warns us unattended stoves and kitchen fires. Never ever leave a in the unattended, whether it be, electric, or open fire. Then there ' s our tendency to overload electrical systems. Most urban poor families use wires and use all outlets resulting to hotwiring that have caused many a conflagration. Candles are also the most common causes. This is even more dangerous because most of who use candles are the poor who live in cramp spaces where a fire could engulf a whole community in minutes.""]",0
3928,@@23840130,immigrant,hk,"['Although belonging to known its ability to fluently in Cantonese, most second - generation Indians and Pakistanis - - despite no than three languages - - have not been given the right to thrive, much the loss myopic Hong Kong.']",0
3929,@@19876229,disabled,ie,"['This? , 000 Lambo was snapped a clearly - marked disabled']",0
3930,@@2931611,homeless,au,"['Reasons specified for the rise in homelessness are the diminishing of affordable rental, and growing numbers of women fleeing. With that in, we commend the Andrews government for its to a commission family violence.']",0
3931,@@21704795,homeless,lk,"['Has at least injured and more 1, 500 homeless.']",0
3932,@@20548081,immigrant,ke,"['The police have several occasions up dozens of illegal immigrants Ethiopia, have been locked congested Kenyan towns and cities.']",0
3933,@@20016996,in-need,ng,"['This is not a task for Buhari \' s te? am. But just as they tried to put out a fire in London, anot? her had already? ted at home. By the, a Presidential media department is a Fire Service office and an ambulance operation. There is always another fire next time in need of desperate rescue. the pr? esent instance, gr? oup called "" Our -? - don - do "" group, led by Charly Boy, the - acclaimed Area Fada of Frustrated Nigerians had begun a protest in Abuja ask? ing President Buhari to resume or resign.']",0
3934,@@4692937,vulnerable,pk,"['Students now have no option but to go to university on their own. No rickshaws are inside Marriabad and Hazara town, and the ones inside n \' t go out. Everything is more expensive Alamdar and in Town as a result. Even the one varsity in Quetta, Balochistan University, offers no security to Hazaras, especially during their. Their distinct features make them vulnerable to targeted attacks and as a result most Hazaras feel insecure. "" We are prepared that anything can happen anywhere. Sometimes I get scared even when I \' m home, "" Kausar.']",0
3935,@@22583431,vulnerable,nz,"[""Heavily regulates in the Galapagos as part of conservation policies, ' s the islands ' fragile remain.""]",0
3936,@@24719366,immigrant,gh,"[""On the level of education of immigrants the US, produced Bloomberg ' s Fox named India, which has 2. 1 million in as educated, having at least a bachelor ' s degree.""]",0
3937,@@4640989,disabled,jm,"['And Social Security Minister Derrick Kellier, in piloting the bill, said per cent of are disabled and that bill, when passed law, would pave the way all persons within society to make a contribution to economic growth national development.']",1
3938,@@70022075,poor-families,us,"['One was of the black - and - white photograph of Florence Owens Thompson that the iconic image of the "" Mother "" during the Depression. Photographer Dorothea Lange the picture for Resettlement Administration, New Deal agency tasked with helping poor families. It showed Thompson, with her, living in poverty.']",0
3939,@@21554019,refugee,nz,"[""The UN when the new site is ready, it ' be option and must be resettled in other.""]",0
3940,@@2097787,vulnerable,ph,"[""Poe, independent presidential candidate, made the call since the admittedly one of world ' s vulnerable countries to natural. This fact highlighted by week ' s typhoon ' ' Lando ' ' that.""]",0
3941,@@4685515,migrant,bd,"['We have to believe that the of among the is being. Their actual number can be known only after proper verification. It is, therefore, Bangladesh embassies abroad promptly and carefully the identities of all rescued who claim to be Bangladeshis and clarify any inconsistencies.']",0
3942,@@18581621,poor-families,sg,"['Came from poor and had little to no education. For the five years, each would salary to the school so that be educated for free.']",0
3943,@@18798895,poor-families,za,"['"" are many families, in South Africa \' s townships areas, never see parents being separated from simply they are struggling financially, "" he said.']",0
3944,@@7793176,immigrant,gb,"['Organisers of the York rally, including immigrants \' and socialist groups, \' s rhetoric, often extremely, plans to "" America great again "".']",0
3945,@@40081830,poor-families,sg,"[""The police that the well - organised racket involved ' agents ' in Hyderabad and countries, who lured poor the pull them of poverty convinced them to marry off daughters to sheikhs other rich foreign nationals.""]",0
3946,@@24941755,migrant,my,"['"" its launch February to last Monday, 744, 942 immigrants and 83, 919 under Rehiring Programme, "" he in a here yesterday.']",0
3947,@@4911085,vulnerable,sg,"['In addition, agreed to funding between adaptation and mitigation, and agreed to significantly increase support for adaptation before 2020, which is of vital importance for the most vulnerable countries the of warmer world. Countries committed to improve reporting on finance, with everyone information finance provided or received, as appropriate.']",0
