par_id,text,label
3103,"More than 50 tanks in Patuakhali passed under deep water 4-5 feet, making about 20,000 people homeless.",0
3104,"The Lebanese still fear that -- after not ingenuating the overthrow of Bashar al-Assad in Syria and resulting Arab ally of Iran in the Middle East -- Israelis must start a war in Lebanon to get rid of Hezbollah, which they imploredly did not do in 2006 during a war that Hezbollah could not have won, but that Israel certainly lost.",0
3105,"Benny Wasserman, 81, (C) is with other people dressed like Albert Einstein as they meet to set a Guinness world record for the largest Einstein rally, to raise funds for School on Wheels and education of homeless children, in Los Angeles, California, June 27, 2015.",1
3106,"Along with the ban on mobile phones, it has decreased to twelve primary schools in disadvantaged areas, in an attempt to reduce a massive gap in results between children from poor families and those of wealth.",0
3107,"Sometimes we found ourselves clearly in amazing conditions. We're betrayed, deceived, and abused. Sadly, many times the people we hope to protect, love, and support us are the perpetrators. What do we do in sad situations where we feel desperate and defeated?",0
3108,The senator said that the demolitions left many residents hopeless and nowhere to go after their business premises - their only source of support - were destroyed.,1
3109,We call on all women politicians at all levels of government and on all sides of politics to join us in taking a stand against violence against women and children.,0
3110,"JAMAICA is currently in need of critical equipment to clean up an oil spill if one occurs in the island's territorial waters, according to Director General of the Office of Disaster Preparedness and Emergency Management (ODPEM ) Ronald Jackson.",0
3111,"One of the main factors that makes an inspector vulnerable to corruption is the lack of procedures to handle violations of integrity. Inspectors must be educated on how to identify corruption and other more subtle attempts at corruption. It must be standard practice to notify the customer, through the inspector directly or their supervisor, whenever the management or the manufacturing staff has made such a temptation.",0
3112,There are 43 million people around the world who have been forced to flee and who suffer many of the same types of abuses and unstable living conditions of refugees.,0
3113,"Sunita Sigtia, who runs an NGO that works for athletes from poor families, contacted Mukherjee after reading the Metro report (see figure ).",0
3114,"While the future of the peace process remains uncertain, the hard fact that the government now faces is not only to recover the ""failed "" refugees, but also to ensure that they are not devoured by the same demon from which he fled in the first instance.",1
3116,KUALA LUMPUR -- The boasted triathlon team delivered a pair of 1-2 finishes in men's and women's races to dislodge Filipino production in some way Monday on 29th Southeast Asian Games Monday at Water Sports Complex in Putrajaya City.,0
3117,Some who read the explanation of the park service's responded with a winch -- literally posting videos of women winning in response to the NPS tweet.,0
3118,"The World Press Photo of the Year 2013 by John Stanmeyer, USA, VII for National Geographic, shows African migrants on the shores of Djibouti city during the night, raising phones in an attempt to capture an inexpensive signal from neighboring Somalia in Djibouti city, Djibouti. ( AP )",0
